tag,timestamp,seed,p0_label,p1_label,winner_label,reward_p0,reward_p1,turns,p0_prizes_taken,p1_prizes_taken,p0_first_attack_turn,p1_first_attack_turn,end_reason,error
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,0,2,9,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,19,3,2,9,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,2,1,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,5,0,0,,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,16,3,2,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,5,0,3,6,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,3,5,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,4,0,3,,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,16,2,2,7,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,16,4,2,7,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,4,1,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,5,0,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,6,0,0,,2,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,3,2,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,18,5,1,3,14,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,5,1,3,12,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,16,1,4,5,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,4,2,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,4,0,0,,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,2,3,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,5,0,3,12,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,3,1,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,11,2,2,9,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,2,2,3,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,31,0,1,15,10,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,4,2,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,18,4,0,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,5,0,3,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,2,2,11,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,2,4,11,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,21,1,3,11,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,8,0,1,5,4,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,2,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,2,2,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,13,2,2,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,1,3,11,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,19,1,2,11,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,5,0,3,10,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,3,2,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,12,4,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,3,2,5,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,14,5,2,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,5,1,7,12,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,5,2,3,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,22,0,2,7,18,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,16,3,3,5,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,17,3,2,11,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,15,5,3,3,10,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,20,4,1,5,14,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,19,5,1,9,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,alakazam,1,-1,11,3,3,7,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,alakazam,abomasnow,abomasnow,-1,1,16,1,3,11,12,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,3,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,4,3,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,21,4,4,5,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,22,1,1,13,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,4,3,9,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,2,4,5,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,10,3,0,5,8,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,1,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,1,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,4,2,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,5,1,3,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,12,3,0,3,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,1,0,9,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,19,1,2,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,18,2,4,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,1,5,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,2,3,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,3,5,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,28,0,0,3,,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,22,3,2,9,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,5,0,5,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,4,4,9,10,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,6,0,1,3,4,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,1,3,15,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,5,1,5,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,19,4,2,9,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,3,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,3,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,4,1,3,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,1,5,3,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,44,0,0,3,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,23,0,0,3,,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,3,2,3,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,2,5,5,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,3,0,0,,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,4,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,10,2,2,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,2,2,9,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,5,1,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,16,5,0,3,4,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,22,1,5,21,14,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,1,3,15,10,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,3,0,0,,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,2,5,3,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,4,2,5,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,7,0,0,3,4,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,3,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,2,2,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,2,5,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,3,5,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,0,3,3,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,4,0,0,,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,5,2,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,2,0,3,12,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,1,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,2,2,3,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,2,3,3,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,22,3,3,5,12,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,3,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,19,2,0,5,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,3,4,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,5,0,3,8,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,3,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,23,5,0,3,20,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,5,0,7,6,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,11,3,0,3,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,5,0,5,12,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,4,1,3,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,2,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,3,3,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,3,1,5,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,5,1,3,8,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,3,1,3,10,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,15,4,1,3,12,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,4,2,7,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,21,2,3,9,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,0,0,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,2,1,5,8,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,4,0,0,3,,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,17,3,5,11,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,26,0,0,,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,28,2,0,3,28,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,4,5,5,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,2,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,18,0,5,9,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,5,2,3,6,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,2,5,13,2,OTHER,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,10,0,3,,2,NO_POKEMON_IN_PLAY,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,3,3,7,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,3,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,13,2,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,3,4,5,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,4,3,5,6,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,abomasnow,1,-1,11,3,1,3,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,3,2,5,4,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,14,4,4,7,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,16,5,1,5,10,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,12,3,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:26,tier2-run1,abomasnow,alakazam,alakazam,-1,1,22,2,3,5,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,11,1,3,7,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,2,2,5,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,5,1,7,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,5,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,19,3,0,3,,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,11,3,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,4,3,5,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,4,1,3,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,5,0,0,3,,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,18,1,5,7,2,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,5,1,3,6,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,1,2,7,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,4,0,7,16,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,2,5,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,5,3,7,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,21,4,2,11,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,17,2,1,3,10,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,5,1,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,2,0,3,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,18,1,5,3,6,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,4,2,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,5,2,5,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,1,2,7,6,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,12,3,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,0,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,5,3,3,6,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,1,4,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,0,4,,6,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,4,3,3,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,3,2,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,2,5,5,6,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,2,5,9,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,1,2,5,10,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,5,3,7,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,5,0,3,12,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,23,1,2,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,3,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,4,3,7,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,20,3,2,5,14,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,20,2,1,11,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,0,3,5,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,28,0,0,19,10,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,3,2,3,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,3,2,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,13,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,1,5,13,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,7,1,0,3,4,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,18,4,5,9,6,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,18,2,1,3,14,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,3,3,3,10,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,16,2,0,3,10,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,23,0,0,,10,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,12,4,3,3,6,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,21,4,1,3,16,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,11,2,3,5,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,14,3,1,5,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,1,4,7,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,5,0,0,3,,OTHER,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,15,2,3,7,6,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,11,4,2,5,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,alakazam,1,-1,11,2,3,3,2,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,18,0,2,5,4,DECK_OUT,
tier2,2026-07-03T18:06:58,tier2-run1,alakazam,starmie,starmie,-1,1,20,4,4,3,6,DECK_OUT,
